product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
7f064525eaaa1ce9d22c085f7ff5413a,relogios_presentes,50,578,3,250,16,2,20
d7e7b1fc76e781313a0f5137d801951d,esporte_lazer,50,881,1,6317,26,17,44
84904413b82eee333a3f79137e8d197e,ferramentas_jardim,60,1799,3,1600,18,22,17
3fae92f8d0ebb3317991934a6d717c47,cama_mesa_banho,60,306,1,1250,16,10,16
71f5013915099a3ab0756dcabfcf12e8,informatica_acessorios,35,546,1,1200,35,21,20
cee4ebfc997a2ac7f01145efb59cc7be,livros_interesse_geral,48,647,1,1450,16,25,11
940d38f0ef286bd93612fcdc91dd38ed,utilidades_domesticas,58,837,1,4300,30,30,30
e4176515d2055eb7771645c597f8b40c,utilidades_domesticas,38,250,1,500,16,2,11
6ed0ed10d62b45f3de46933b0b2989a6,bebes,32,1531,1,700,30,40,50
6513f1270c9ff1de6da7c745ae2910ae,brinquedos,58,576,3,650,40,10,40
21b1c2f67a9aafb5af0eb06c13b9dbda,esporte_lazer,35,1132,8,9800,105,15,28
2ff995aead9c63a1f37a07b3664ead37,moveis_sala,45,353,1,7500,61,11,46
9d0aa87e8df1bdbe0f79353520a2d538,papelaria,54,111,3,550,28,12,12
f83a5f8708629c8efc042168299e8641,cama_mesa_banho,54,739,1,1100,16,10,16
7935ddc510afb7d08989660b382b7f26,papelaria,59,246,3,7700,60,20,29
91247af15fbe5fcdce542685c643b6a9,eletronicos,57,531,2,167,17,16,16
0f3f3612d3a594da318f0f7b175a9c14,relogios_presentes,55,1057,1,350,28,10,18
2f9c2888168b8c2d8e625905f3737057,telefonia,54,169,2,150,20,5,12
80077c975922ef05cb85da41e6f10fb1,automotivo,54,283,1,650,30,30,30
66f09a6de4f2ef63aaf5349b60a0e0c0,automotivo,52,1139,1,600,16,11,11
3f34959740c72f0e661df7d18465c955,livros_tecnicos,23,1330,1,1000,24,5,17
3c6be4372f013b15ef6c2d0f89452998,papelaria,59,303,6,5350,38,30,28
cc81f952b83d2bdcfbd980e2a7249adf,pet_shop,41,215,2,300,30,30,30
955d159d5f3a5d16c3808fcb7705224f,bebes,25,148,1,50,16,14,14
17222c974b8e98e7df1f7da91491178a,ferramentas_jardim,37,775,2,500,20,20,20
4cb6e86e1328e77e20b5f90771683cbe,esporte_lazer,46,728,1,1100,22,27,22
64ad2771f3e2c9c546e224021c36c807,papelaria,50,114,1,900,36,6,28
dbd55362ec13c706503b1c71a5068a1a,beleza_saude,53,526,3,473,21,16,13
eb2ef5be3d5deff674149b9465d44738,informatica_acessorios,32,425,2,200,20,10,20
7541919b37eec10cb22469315a0c7328,telefonia,52,1311,2,150,19,5,11
308a7360ee2e0ecfb6aa7708428692af,eletronicos,56,568,1,150,16,7,11
61937887eb6ee0b405a5759756426486,beleza_saude,45,1083,4,825,31,15,25
62c2b9bd44500d0305b1e50e2c9bd34d,moveis_decoracao,52,646,1,300,16,30,20
f6cdf7aae7f5fb3d67142d5f385ae785,informatica_acessorios,50,485,1,300,50,5,11
ca9c04665b3deab07935392e7432cdbe,moveis_decoracao,45,1923,2,600,68,8,13
2feaaa695779a79fee913868e992fe61,moveis_decoracao,34,962,3,1800,20,30,20
93a99b40878c0d888fa4f44459fcac05,utilidades_domesticas,39,97,1,200,28,2,11
d5c263f4d651ba657c900ce70a4be7de,telefonia,59,458,4,350,20,30,20
06976617d8c5e71de4f3c2d93e788fd5,malas_acessorios,57,444,1,1200,32,10,45
a16f2c3edfeabc364393b012e19e2a15,beleza_saude,45,1005,1,400,19,12,13
7c6ff274f0411bde88f5df8db5f64693,informatica_acessorios,59,808,5,340,17,13,13
a4d286543a67e29c930c99cbd7a55a8f,utilidades_domesticas,35,465,1,700,28,19,26
cce3ce6484896041ae3dafdd4308a39c,consoles_games,46,653,2,4350,18,33,39
f27f59721d5a9cb39432b91f812ee308,bebes,34,469,1,300,25,8,25
b9023d686fca0dca3ac844814e92e92b,eletronicos,46,2305,1,200,26,7,16
82c51c3938503a4ddc096fbed86428d6,construcao_ferramentas_seguranca,58,3530,4,300,16,11,11
8d9d31dc8d8c05062987d883cefa98be,cama_mesa_banho,40,327,3,1200,37,23,35
81f3957aedf469500e43f81e25519600,moveis_sala,41,358,1,4200,32,32,12
537f8133bb109ca8ae9c6f48370af9ec,automotivo,59,983,5,600,20,20,20
671d1f1a67e731435bc7a91569004038,esporte_lazer,49,479,1,550,38,28,20
56cdfe67fbda57c1dcc752f5f361f981,informatica_acessorios,60,511,1,517,22,11,13
e844770f85faafda86f20911fcf607b5,instrumentos_musicais,60,394,1,7350,70,20,30
d7d1cdd61c66570cac78c88a0cae784b,telefonia,46,394,3,200,19,3,11
abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22,332,1,800,34,17,22
e85cdca8790ea0026ddf7316f469608a,moveis_sala,32,607,2,4600,30,16,30
e1ea2e133d4ca99d20c365d4e3173989,eletronicos,42,962,3,177,20,20,20
2056c9497992c9032fdd92346baab6c3,ferramentas_jardim,39,360,1,1800,35,13,31
d8f254be723da6488610b42935533b05,relogios_presentes,57,239,4,300,16,2,20
06f85533c1d65036e055ed561d0b1a2e,automotivo,58,1154,1,650,20,20,15
2423252b2432f1803e4f29e0974c6cf7,brinquedos,60,919,5,1167,36,20,28
7289a8d65ae2c86dfdee27f8af257a3d,beleza_saude,46,940,2,1100,31,20,26
a7e03f1bcebad9ca43f8f4dbda9bc1b6,beleza_saude,60,3228,2,567,18,9,13
12bc892d6fff0dc42c8177f3665ef00e,beleza_saude,56,3847,10,100,28,13,12
fbd4031ddbc3d02b95834b62769d3ad0,utilidades_domesticas,55,375,2,10050,37,61,26
2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55,167,3,200,16,2,11
0657f64d203d600602279807d6cb1dd8,beleza_saude,38,554,1,1600,35,11,17
b534af96f1c598768bc7379aca584edd,bebes,55,1212,5,1300,28,13,21
cfb2e04130d80dc8944679f3db75df76,perfumaria,37,431,1,200,20,7,15
ffc9caf33e2d1e9f44e3e06da19085f7,beleza_saude,22,279,1,2134,25,22,16
c76eef5f50220461d23cfc786e6e82b2,moveis_decoracao,56,1493,2,600,68,7,13
31edc407aaeb20e9126f4f8553bdfd39,cama_mesa_banho,45,462,1,1400,37,23,35
0521fe3eb04940304b489d0fb49a37dd,ferramentas_jardim,58,686,1,1450,90,6,18
d59349a33fcba18707a61aa852c02c5b,cama_mesa_banho,50,1005,1,850,30,6,26
2947c2678aab0b7bfc86dd062d9c3318,perfumaria,36,412,1,532,19,17,17
7b951373f6045db69ff7a2e4d8c40071,relogios_presentes,46,232,1,184,18,10,13
2b7aa376a6e728560bddb5558cc48e89,moveis_escritorio,59,1296,1,13388,54,47,28
59fe488ea6ac9439bc86663f4a564c23,telefonia,43,299,1,275,18,4,12
fb78b116998a9911245664c7823e1a95,telefonia,60,762,5,350,17,5,19
b11802a8f8d0f813ec6d3fa8967aab21,esporte_lazer,44,521,2,1550,42,6,40
d9bdf643d95cb89844c0da1a0df1d16e,perfumaria,39,572,1,475,20,9,14
0d146484c69d613fe015c0229056b065,moveis_decoracao,24,458,4,100,80,10,60
88722e1dbe9a41a0834374aaaf19ffd2,automotivo,48,85,2,250,32,8,32
586328f570ac0b651d452f1227db4d1c,relogios_presentes,47,434,1,119,17,10,13
99008b78e9206243c95a95cf02a71905,beleza_saude,32,1948,1,1467,33,21,21
815d8a47625751d186ae410a78cb58bc,utilidades_domesticas,59,1035,2,1450,20,30,20
07bcd890d449e493b4ec23d05a9e40ee,esporte_lazer,34,237,3,800,30,15,20
8203048d6e95e42c60a24edf3425ab90,moveis_decoracao,60,624,2,417,45,4,37
9b02b650be0a39d8590be7d35be443f9,utilidades_domesticas,35,660,4,1200,25,12,25
12ec40668ef038e5778938c846060db9,esporte_lazer,59,670,1,1100,23,8,15
71c89e9d8fa274b017279aa322cd0e19,moveis_decoracao,52,1213,3,2750,70,5,15
7e144b70c4543f5ea3b8d687435eff6c,construcao_ferramentas_construcao,50,484,5,550,30,30,30
76d75f398634bf194ba99d7297e7d1fa,informatica_acessorios,59,1775,4,350,25,11,15
952670bc019a73f0933157ec82ff6e4f,cama_mesa_banho,46,162,5,3300,60,18,50
9831e59284189574c8b3dde0265e5230,cool_stuff,56,330,1,2050,35,45,19
52a8061c8e8e8cea30b41344aac26431,beleza_saude,50,757,1,600,74,15,15
ed77034b92386a1a8cfd3c648d715dde,telefonia,54,503,1,317,19,8,16
0ec09d10ef472b982d230612dbd5bd16,cama_mesa_banho,54,289,1,3250,36,10,35
4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,42,540,3,10750,31,61,31
21c00997a28e1efcdd07c8a67f26d4ce,cool_stuff,51,729,1,8150,45,24,39
bb819359cc1d57dab4210c9c8640d2b8,moveis_decoracao,57,647,1,6250,48,22,15
87283a98b24f9f1ac3a31b631073cf47,fashion_bolsas_e_acessorios,50,411,5,150,16,5,20
5b3b5f9ae84ca9ead3138b199420cc94,brinquedos,48,1146,7,5400,20,60,50
c9e370a48c93410b221b46ce7ee41643,informatica_acessorios,59,297,2,700,20,50,18
076a6117fb6e62d15ef45ad6be8ddb1c,cama_mesa_banho,51,373,1,1754,44,14,33
a7c7a8a5ae0e412843068fb8fcc30a86,moveis_decoracao,58,1056,3,700,35,7,27
9c60b810e32e14c3a278742567720634,moveis_escritorio,47,559,1,17400,63,58,26
90973fe7cdce864c5345cb2eebdfa666,utilidades_domesticas,61,117,1,1400,20,14,20
725cbfcaff95a4d43742fdf13cf43c75,cool_stuff,58,537,2,1850,34,5,34
322ecdda3eff7439376c27a5114fd114,ferramentas_jardim,38,811,1,400,20,20,20
ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29,531,2,1350,41,10,35
86265224a1b25cd13f8b20ffeb6c8e5d,beleza_saude,41,596,1,1250,16,16,15
5e2ba75ad255ff60b1c76c5bf526ae9b,beleza_saude,47,1346,2,500,20,8,20
bb1fe952bdc16ef8974d4ca11aec19b7,beleza_saude,57,581,1,417,16,15,14
0a8611ab07b16ada9f45900722ed0e5d,cama_mesa_banho,60,617,2,683,57,4,28
ed7090839f8e749840a20f1c1cc78717,informatica_acessorios,51,326,1,817,30,15,15
03c14a3d479e334e87ee5baf2563811d,ferramentas_jardim,56,1193,1,1500,20,22,22
e819fddd6622f30e872bfc89471c1408,moveis_decoracao,60,772,1,650,16,15,13
2c7f01e4f39f8ca21caddb86374d7b4b,eletronicos,50,395,3,8550,78,9,23
9d374944ce89ce9afd8c8f79fb7f3bc9,informatica_acessorios,60,337,3,400,16,4,16
609c35bf8122d5ab8186ed7a6bfcd843,beleza_saude,39,345,1,250,18,8,18
b1434a8f79cb3528540d9b21e686e823,cama_mesa_banho,57,184,1,13500,55,25,35
30a47cc354b9607076272300c899dce9,bebes,26,1594,5,450,26,7,22
07755a0056db849613241c6d91eaf45f,relogios_presentes,56,470,2,832,21,12,15
f6a84928571f68635beb0f5c9333c6f3,esporte_lazer,60,1247,6,30000,86,66,36
429de6049b45a9fcb96aff1603f55d3c,cool_stuff,56,654,2,150,16,13,21
f42229541a6335f3ed5268439ea9f414,industria_comercio_e_negocios,51,1139,2,4350,16,103,25
ba63ad9eaf3dc6369f8187e7251c0870,perfumaria,38,1813,3,5850,27,20,35
1747048d975dfb4b55bc232200ccc53f,utilidades_domesticas,46,1204,1,9400,59,43,43
ed2067a9c1f79553088a3c67b99a9f97,alimentos,52,919,1,750,16,12,15
b87bbfdf00132276418f99d965fdf676,casa_construcao,31,462,2,6550,38,28,28
f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50,1117,6,2100,16,26,26
f6e3aeb40c00aec24ade8333c2ac1b20,consoles_games,29,1094,3,150,24,5,24
e1b36152443e58d382896be5d3af22d4,telefonia,40,545,1,100,16,6,15
a096400f2b6fbe9c868f7dd5f1333e5a,esporte_lazer,54,814,1,185,18,12,18
0ec7b6a863e219792bc4d50d3a62a839,cama_mesa_banho,60,2596,4,7474,54,29,40
ca0019454bd5ddca0f4022fe89f6557a,casa_conforto,57,217,3,5700,40,20,40
94475071013412139f862c0bd7e3bb37,papelaria,46,708,3,317,22,14,22
ad3bd5419246087e48ef4832de3516a4,beleza_saude,57,1286,1,2400,19,28,17
120fa011365fc39efe382cba4e50999e,cama_mesa_banho,60,234,1,2050,34,8,32
0d2c4fbee7db55f38a730f4dd40a9f81,utilidades_domesticas,55,1745,2,250,17,10,14
1dceebcc5f23c02ea23e16d5bedca000,cds_dvds_musicais,47,117,2,550,35,15,25
9eff8192b50cf828d20417ae6c41f4b5,beleza_saude,26,1076,1,2900,21,16,31
f032eaa3a45e2f8093255251a93efa70,esporte_lazer,48,927,1,1450,26,17,17
d3a8b40808854363a045f0f4131b0894,cama_mesa_banho,59,1101,1,2726,24,28,28
72cb4380c5a90c64048cafdf60d31f88,instrumentos_musicais,59,1522,1,500,19,16,16
4a5c3967bfd3629fe07ef4d0cc8c3818,construcao_ferramentas_construcao,55,338,1,2750,25,8,25
159e7e73295b609960c0797eb64b3d39,pet_shop,52,418,1,467,22,34,21
12fc9ab82dd45f3824881d94f79edb38,automotivo,59,457,2,254,18,12,9
25292482a61cb3298df8dbe15ea69daf,beleza_saude,53,1865,1,500,24,6,12
23182071dae29b744722e647c64e8fe2,construcao_ferramentas_construcao,30,169,1,100,20,4,20
d9c01b484ada6a360c2715a08fdf1568,telefonia,33,913,3,325,18,25,21
bebd360fe73dc670fd6439e9b943ceb7,relogios_presentes,31,948,2,250,19,14,19
fa66c43e63966d8b1770f6df326e05fb,esporte_lazer,28,1290,2,260,18,11,14
aacfae7cd4bac4849766f640abf2db8a,beleza_saude,38,639,2,317,17,11,12
466ae6b34dc96acc7e8501709b5f89f2,eletronicos,29,256,2,4600,18,16,14
5b71073dc2a8c72a945d7c5000c3c199,bebes,35,265,1,218,18,19,17
6c55ba2343f9df32c7f88a468352ff22,relogios_presentes,58,167,2,250,16,2,20
6ab9d49c399f239bc88ea28c7568213f,,,,,250,22,2,32
0a9a9c25c5a06532d1766e00db833a7f,beleza_saude,36,365,1,100,16,3,15
f1b067568bb39768f754b0d1ab1abcf6,papelaria,54,241,4,3750,60,2,15
cadb69af336c16aba5c5223599821245,eletronicos,41,386,1,200,25,7,16
e30d5b80f5e85b8f9e7c627b5d594b38,perfumaria,55,347,3,1000,33,16,20
37470d84427730445b3b251bb796d528,eletrodomesticos,53,472,2,125,23,8,13
380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44,322,4,250,16,2,11
ba4a91633739ceceb2b73b627e2cfbc3,moveis_escritorio,57,1296,1,8750,52,51,17
186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,60,193,3,200,16,2,11
9483476ac5b7549f7df5ff12fb6fb5d9,esporte_lazer,52,183,2,300,20,14,20
de20fea8f26ba09202b61d3e5ea8bbc5,utilidades_domesticas,38,370,1,1815,23,23,16
6777865be5ee937f7deb9c390e9d920f,moveis_decoracao,63,314,1,950,40,5,30
84a87daa85c8b432d90bc1baa0cb4388,bebes,37,1266,3,700,21,10,15
5d66715cc928aadd0074f61332698593,eletronicos,52,390,1,150,20,13,18
2a4d7470cdcf5e02f7ad83e56971bb80,pet_shop,60,770,3,12800,45,50,34
2b0c892ab2b8e600a0b186db31f5947d,esporte_lazer,49,903,5,4325,40,25,33
99fdc04e6b6614fa8899cefafe793fa7,,,,,950,26,26,26
79bd832302282bb4f305c5947c2bee1a,cama_mesa_banho,58,597,1,6550,30,30,30
115e606ac8059e4cfa1c6c3310fb365c,informatica_acessorios,57,1525,4,285,17,10,13
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41,901,1,150,19,10,15
f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,59,459,1,3700,32,22,46
fc86606232e0da421bf450a13068a4b4,relogios_presentes,60,352,4,1300,32,7,32
c20a3f598c16d77249da67e81caa8317,utilidades_domesticas,57,529,4,575,16,18,12
bb3ba3a4e6d7471b6754e8e3f13f1464,brinquedos,59,1075,4,850,25,40,15
a4d0871577d73bc394c482dd0998af7d,beleza_saude,60,466,1,800,18,16,16
78cff417987f620d4277395265379d6a,esporte_lazer,33,1153,1,200,16,16,16
1fa52682d6938b129312ef4cffac1711,informatica_acessorios,30,351,1,550,34,14,14
eee404f099d4035b0f3e4dc374669a31,portateis_casa_forno_e_cafe,57,194,1,150,16,11,11
54f45413afc0d5480c59f5dfeed2d19f,beleza_saude,31,490,3,2450,20,12,28
86b7407656326df779576645e8e4531d,bebes,44,1184,1,200,30,9,30
60e77eeb5275ed33a04d1fd482feaac8,informatica_acessorios,51,155,1,50,40,2,24
b6b76b074ed0d77d0f3443b12d8adb5e,relogios_presentes,46,531,6,300,16,2,20
3089d427128cebffda89d3c8fd04fb90,beleza_saude,63,3933,1,750,16,16,15
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41,789,1,950,20,35,20
060cb19345d90064d1015407193c233d,automotivo,49,608,1,7150,65,10,65
4cc8bfa581f41841ce5e24aba773a44a,cama_mesa_banho,50,381,1,875,25,18,40
f0f3c686ec837b27ec9da08762d85317,automotivo,41,353,2,200,25,42,25
d7ec0aa2d69643c6709f21fd76f010db,relogios_presentes,44,523,3,550,38,12,38
8381ea12b1b0b93589326894a9b3a00d,relogios_presentes,47,710,2,300,16,11,11
ed1e39b938c6cc6867d8f5fd408ce319,utilidades_domesticas,50,456,6,650,16,20,30
2f5895fbda5cbf713513c5b641383a97,ferramentas_jardim,57,931,3,575,16,13,14
7416f209ecc901d8c6c64377f12cd1d5,moveis_cozinha_area_de_servico_jantar_e_jardim,57,1125,5,8200,65,10,50
2de2a40099e05d5f0e47d69623a3c178,eletroportateis,48,1193,4,1800,46,15,13
de70c9ebe399d6ff687b4b64fd51aa29,relogios_presentes,57,627,1,300,16,11,11
7a42af4cfc71b5e250b2effd6f37cb35,papelaria,55,332,5,400,26,16,21
3516632e8f52b679ff83d1665ecc990e,informatica_acessorios,45,267,1,167,16,12,13
f62dcd57a6a4e93aff69aecc1f3d6513,relogios_presentes,53,578,3,336,16,13,11
525947dbe3304ac32bf51602f9557c12,cama_mesa_banho,60,236,1,2600,34,7,32
1cc5f038fa8645580602fb2423d3a50a,perfumaria,56,681,1,400,22,16,16
d3a746573dd35b279b6d0e3177496422,automotivo,60,260,3,100,24,2,17
430d215740da7fdda91cc938f8fd92f6,telefonia,50,2641,8,260,19,7,13
15c30c08ae39469fbf52befff9569adb,eletronicos,29,247,1,490,18,11,13
34aca5f4e567c3b675a3e43a17e0b0e5,bebes,57,537,2,13450,60,32,42
bb5fc9090888f494938ab2b3c90dda7a,papelaria,36,406,1,150,16,6,11
25da7af0ae86de644e6410fec1d599d1,automotivo,41,2716,1,26000,60,60,17
bd149e7e19bab469011f129cdba049e6,moveis_escritorio,45,2149,1,16800,58,28,58
11fd9d7ba552e1d28872e008acf1e050,cool_stuff,31,1194,3,10225,19,11,11
3bbacbe586e957acbf26c63b3ed532a3,pet_shop,53,1687,2,8750,50,8,45
a8eed0daf7e2db5e074d2d4f65046946,esporte_lazer,28,808,1,3200,25,11,11
216bb0e0cd43ffd832e0973d35e0377e,construcao_ferramentas_iluminacao,56,1082,6,200,16,16,16
004636c889c7c3dad6631f136b7fa082,utilidades_domesticas,46,647,1,550,30,10,25
cbf5cf4e5d906cda4c6d91d5b7b15e8b,beleza_saude,47,174,2,100,20,15,15
bf4ff42133c7bced3bda24a521a5e12f,utilidades_domesticas,60,446,5,11550,45,28,45
6d0a373c460a041c86167a92a5d3383e,moveis_decoracao,60,2043,5,3000,69,11,11
82fd0e5d33b58ad696f75449679c1470,beleza_saude,51,745,4,1087,29,29,22
c201a862c6018d402222594d5229c613,automotivo,56,916,1,1675,35,8,23
3a9621dab36a841a88d2bf767f12fee4,esporte_lazer,59,1086,5,650,18,10,14
12c27e1b053851f5d71c8f551a4a724f,moveis_decoracao,59,1972,2,1450,69,11,11
4f7d43c1033d092cbf61921a482a1396,perfumaria,37,169,1,150,24,13,17
5dec0a1a4dd30fb1ac9031f5dc4e2f5e,telefonia,41,1662,1,300,18,11,15
71bdf1a4d18c3cd68f108547f0b4cd1c,moveis_decoracao,62,1699,1,700,60,11,11
18d87751433e4198e697c51bbbb66003,cool_stuff,60,1265,3,100,17,6,20
5177d018e1fe8b629d1b7481638b1965,informatica_acessorios,57,1638,3,4663,32,17,12
bb7181410b4e02f93f3697f765db53c7,bebes,36,1058,1,14950,77,20,53
6cdd53843498f92890544667809f1595,beleza_saude,51,625,1,900,25,12,38
762c5d72dfd6cb77f19a9e1fd79e43fb,cama_mesa_banho,55,410,1,550,16,30,20
8f9eb414b31a9433e8c89178813a2072,pet_shop,41,1009,1,400,20,20,20
5d345f462eb17adfd93612708672afb7,moveis_decoracao,58,1988,3,2750,65,8,45
f2bcc887769f563eb4f126389e64715a,cama_mesa_banho,40,207,1,700,35,7,27
f1da618218e0af87b633532b561f5e6d,esporte_lazer,43,1406,1,767,16,16,17
c1000786be861c72021fee27d0add9fd,beleza_saude,56,2747,2,200,16,2,11
f1f01d27cb8664e16d57ef4a8075f3be,esporte_lazer,57,615,2,4175,31,33,27
9ffab56dff7071396d82c4b372e7f033,casa_conforto,45,328,1,575,48,11,29
1357d7d30c1609c50ad43a42a204286c,moveis_decoracao,54,271,5,500,20,15,20
1ba4e3fe92f16fd5a8942f7b7d804b52,bebes,52,341,2,8500,45,25,45
3344f3ccc35b04b81d8cc2aefabcbcdd,bebes,41,1764,2,7700,63,47,18
0c46bfb6210825d07804a6d4f81a5a92,beleza_saude,54,1616,3,625,28,19,16
2e1963427978dab49b4bcb0a07b109cc,informatica_acessorios,52,1000,1,400,25,20,20
161c9558fccfbf0a9ed72b42285635ec,sinalizacao_e_seguranca,59,592,2,450,60,30,22
cfce05163d94540468fd6c92c62fa5db,utilidades_domesticas,60,766,1,8161,50,34,36
0f3de29f8370072525a20385ebbe889a,relogios_presentes,54,574,1,425,18,11,11
36940188c2ad1a212b94931a08cc3c29,telefonia,51,380,1,115,19,5,11
642a40d4d73b4b2604968937de13634a,cama_mesa_banho,43,93,1,250,40,4,30
00929aaa7751a77220db9caa1ae6d3ab,utilidades_domesticas,56,279,2,2800,50,35,15
28a652ff04e43c1bc57937a9f8770f9b,papelaria,55,264,4,7700,28,55,37
583f158587cdecda3e8bdea694021e39,esporte_lazer,57,1042,7,800,42,8,26
e354794c0460552b2c9932026a6e0f22,cama_mesa_banho,49,184,1,7350,31,71,51
a04f52ded97b5530e8783e3c002b90f0,cama_mesa_banho,54,192,1,900,44,2,36
bffd0cca190f7b0acd504ac212996f4d,moveis_decoracao,61,694,1,5300,30,35,30
6d2cb25a03acb6dd4e83969a770e772d,pet_shop,48,435,3,200,16,70,16
c45f017c36f9112a8bb4f170edfb1870,malas_acessorios,45,702,1,1400,33,10,49
344e500a6d4d2085337b9e81c0b9c9de,instrumentos_musicais,60,984,1,200,22,10,15
1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,57,181,4,250,16,2,20
c73628b1c3144b2e0c9c88072f21a213,automotivo,60,1892,2,850,20,9,14
299f6d537aa695fad79a42bcf3fdd3a2,cama_mesa_banho,59,305,2,3200,45,15,35
2b0943c63387bbdc046d9a7692602388,esporte_lazer,54,586,2,1050,30,15,20
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,54,995,1,4475,44,24,31
3bebad3cf2c8d1a8d3ce97174643e054,agro_industria_e_comercio,49,903,8,500,17,11,11
a9b36aaa68ebd315701524c822800f29,moveis_decoracao,54,532,1,550,70,7,11
02090f97a28b3d10d19a09f045f6df34,relogios_presentes,60,738,1,375,18,12,12
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48,594,1,1850,24,36,23
1191e61a83c807323c6c1cb5eac9ff3c,telefonia,59,777,6,350,17,4,12
aa8d88eb4b9cb38894e33fa624c4287f,relogios_presentes,54,335,4,250,16,2,11
95ed6e881d471156e430b8546ea76ba5,informatica_acessorios,60,501,1,240,20,16,15
668e8ee8f69c3545109fc40f72336e8f,esporte_lazer,48,626,5,1000,35,10,20
64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,55,329,1,1825,44,14,34
02a3073438c0d024f60e34a05bd340c4,automotivo,51,732,1,850,41,45,11
be7af429d53adfab190dacdaad6a1c9b,papelaria,54,2562,1,21800,55,50,40
c3097e07a0a5de0d4b4c836d90c5a284,eletronicos,43,425,1,200,22,11,16
958cd4fc82ce0223c757f47bc9d67e23,automotivo,59,1275,6,1550,23,12,16
461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35,591,3,444,20,14,16
7c256e07dc557658d97d070c34cde789,esporte_lazer,58,2307,5,6150,30,40,40
e1e932dfb67414e80b87ad97688cf2a3,brinquedos,45,404,5,3850,52,7,55
e19ddcc85537b41f22116c8d5425ef46,moveis_decoracao,48,519,3,700,26,8,22
5348b1bdd951b67a4d2a58992e2233ed,telefonia,59,818,6,250,17,4,12
b000447e24e31a4d7e628ca4d0622131,telefonia,33,119,1,250,19,4,11
5b4b8595bd33017cf3c87c8ab09c2e42,papelaria,54,231,1,150,17,6,11
6f62dd1f280a651e3334c84c4f1d96b6,perfumaria,57,663,2,1000,18,10,20
045c0f3faa3d81ff1af071e0811b2711,relogios_presentes,49,570,2,200,16,11,12
f25c46ee777a6bee45ade2bec5b85c52,eletronicos,47,425,1,1450,48,5,12
a0f3c43b288de04ccb40d26cf26c639d,moveis_decoracao,50,1722,1,1200,53,8,11
bf128711128b70eaa9e07df69e9a75e2,telefonia,61,992,1,600,23,6,15
1d2d3b19f5c3d093d4dbccd3cd963a8f,esporte_lazer,46,408,1,2050,28,22,20
63de2743d05ab59d85caa49e49459ac1,beleza_saude,51,951,1,178,18,11,17
345f6c48d7dd28adc3242eafba3592ce,utilidades_domesticas,55,1725,1,825,26,15,22
a2f3be463c1d322c27cbe55cf03e5fda,perfumaria,40,994,1,600,20,20,20
cdb8d3c880b6639a70764c6734e6bb69,beleza_saude,25,447,1,30000,58,55,44
b29fcbd778387a0218e2f058e57bce75,,,,,8750,36,27,54
e4985e03cd939f1a9f81c65e949f1688,beleza_saude,31,386,1,50,20,10,15
29a42e500c8eae1e055a5ad893b46119,brinquedos,26,581,3,700,16,34,34
d566c6f148d426bff95179d7e2e91d61,automotivo,25,1268,2,200,30,30,30
d6dc2dcbb3ef25e47ef82f3c013ab820,casa_construcao,53,646,1,6500,30,35,30
f2bd7bc9616070cc15853ce61ab8c826,esporte_lazer,59,2312,1,12250,25,30,15
1becf32f9c527bad8d88e8e6aa99f021,papelaria,48,937,8,950,16,10,50
3abb0e27cb9374f334c59074d868bcbe,esporte_lazer,48,1936,2,200,17,11,15
e878662b68e175a58b5951e44574d5c8,,,,,2000,33,8,23
f582884ed8bb76a4b6317b8c9e966d98,utilidades_domesticas,41,325,1,1950,43,10,33
142c759524da90ea8c592f9b3b1fedb5,casa_conforto,60,249,3,7100,50,30,40
9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,59,261,2,250,16,2,20
19421075ae0b585f2dc13ff149e2119d,esporte_lazer,32,1797,1,150,16,16,11
ee0c1cf2fbeae95205b4aa506f1469f0,perfumaria,44,334,1,200,16,16,13
5b8423dc7f23089c9c59c5d140eb5a1c,brinquedos,59,1629,3,5250,51,15,52
11bbef4e2a44601d9dd471aa1fb433e6,beleza_saude,52,1222,2,838,28,14,21
484970ea2647dc058e9c81ca31e65ce9,bebes,24,371,1,500,28,10,25
f444092e1a9f9dedb91cf0717d6c4cff,automotivo,45,144,3,350,19,19,14
7945bb528c42095fccdf46321742afce,utilidades_domesticas,31,536,1,775,44,3,34
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49,223,1,400,30,30,40
